timestamp,imu_angular_velocity.x,imu_angular_velocity.y,imu_angular_velocity.z,imu_linear_acceleration.x,imu_linear_acceleration.y,imu_linear_acceleration.z,gps_latitude,gps_longitude,gps_altitude,pose_pose.position.x,pose_pose.position.y,pose_pose.position.z,vel_vector.x,vel_vector.y,vel_vector.z
1501822123.271339,0.0007486065851357,-0.0004431356362827,-0.0001533595552791,0.2287350744009018,0.0363801605999469,0.0481324829161167,42.305970384600265,-83.2448323959635,156.01391168360522,1294.5557894747762,-1777.5221880776633,-5.598187709944867,-0.0120352337455878,0.081523073348587,-0.0034844037026648
1501822123.279303,0.0007261671773015,-0.002382256111799,-0.0001533596853163,0.1842882335186004,0.0186195131391286,0.0633796826004982,42.30597038596459,-83.2448323901042,156.01392814250724,1294.5552362213198,-1777.518515096236,-5.598334959090533,-0.0117318470316545,0.0817880211235279,-0.0027099879597729
1501822123.28133,0.0016935765678809,-0.0033631409934645,0.0005122352063666,0.1144233494997024,0.008830290287733,0.0392940789461135,42.30597038596776,-83.24483239004834,156.01394298084486,1294.5552362213198,-1777.518515096236,-5.598334959090533,-0.0117318470316545,0.0817880211235279,-0.0027099879597729
1501822123.289353,0.0017998785673414,-0.0021037732057094,0.0001231120091252,0.0599517114460468,0.0260314829647541,0.0290478784590959,42.305970387325736,-83.24483238415948,156.01395768829363,1294.5552362213198,-1777.518515096236,-5.598334959090533,-0.0114693768745903,0.0830026034464299,-0.0026285221185588
1501822123.291418,0.001908790152581,-0.0015232189123087,0.0005096183710157,0.0388848036527633,0.0190453063696622,0.0290265474468469,42.30597038868109,-83.24483237827533,156.01397200066515,1294.5552362213198,-1777.518515096236,-5.598334959090533,-0.0114693768745903,0.0830026034464299,-0.0026285221185588
1501822123.299311,0.0021219447288485,2.581951662936186e-05,0.0006039554560896,0.0553499013185501,0.0311677288264036,0.0400967374444007,42.305970390028136,-83.24483237241901,156.0139863143162,1294.5552362213198,-1777.518515096236,-5.598334959090533,-0.0114209383443213,0.0853944677627195,-0.0024441533531064
1501822123.301338,0.0008775302395139,0.0019796012392899,0.0001361917889981,0.1203962117433548,0.0368662998080253,0.0675995945930481,42.305970389994414,-83.2448323724335,156.01400017758007,1294.5552362213198,-1777.518515096236,-5.598334959090533,-0.0114209383443213,0.0853944677627195,-0.0024441533531064
1501822123.309317,-0.0003653965596619,0.0031576128367093,0.0004440581524235,0.1927904933691024,0.0366198010742664,0.0608173459768295,42.30597039134302,-83.24483236663151,156.0140129366634,1294.5552362213198,-1777.518515096236,-5.598334959090533,-0.0115706769291662,0.0882873925357521,-0.0019716063051156
1501822123.311329,-0.0008469535611741,0.0035510615982549,0.0003536449712404,0.2173466682434082,0.035071425139904,0.0626164972782135,42.30597039269866,-83.24483236087352,156.01402436765994,1294.5552362213198,-1777.518515096236,-5.598334959090533,-0.0115706769291662,0.0882873925357521,-0.0019716063051156
1501822123.319316,-0.0003837162601478,0.002479041731626,-0.0003315716830375,0.2232818901538849,0.0166698582470417,0.0295711643993854,42.30597039405964,-83.24483235512176,156.01403422852923,1294.5552362213198,-1777.518515096236,-5.598334959090533,-0.0108634247332109,0.0893993015692856,-0.0016615064749743
1501822123.321333,9.31596717123562e-05,0.0011159568231286,0.000243609864916,0.2271377891302108,-0.0004610299365594,-0.0052765309810638,42.30597039405711,-83.24483235515488,156.0140432129721,1294.5552362213198,-1777.518515096236,-5.598334959090533,-0.0108634247332109,0.0893993015692856,-0.0016615064749743
1501822123.329312,0.0006643674709052,-0.0002482193084733,0.0006235758532944,0.2049376815557479,0.0050172703340649,-0.050146322697401,42.30597039541829,-83.24483234934691,156.0140523314366,1294.5550051298055,-1777.513930121337,-5.598443926123502,-0.0100119921650887,0.0899744437464126,-0.0018942436073019
1501822123.331327,0.0020023693160526,-0.0018152066978831,0.0005083083116211,0.1936948150396347,0.0165386125445365,-0.0402286946773529,42.30597039540403,-83.24483234936669,156.01406201258587,1294.5550051298055,-1777.513930121337,-5.598443926123502,-0.0100119921650887,0.0899744437464126,-0.0018942436073019
1501822123.33931,0.0024895362507966,-0.0017238744465441,0.0005987209401462,0.190945029258728,0.0304276645183563,-0.0133326957002282,42.30597039675116,-83.24483234350427,156.0140725519841,1294.5550051298055,-1777.513930121337,-5.598443926123502,-0.0089967210360456,0.0920540544322505,-0.0019199301655633
1501822123.34138,0.0035714722312968,-0.0009606415414332,0.0010690996220683,0.1971630454063415,0.0235129222273826,0.0427351668477058,42.30597039809069,-83.24483233764452,156.01408335156952,1294.5550051298055,-1777.513930121337,-5.598443926123502,-0.0089967210360456,0.0920540544322505,-0.0019199301655633
1501822123.349306,0.0029869871745449,-0.0008569075808783,0.0007860861562151,0.1931009590625763,0.0261491741985082,0.0983363911509513,42.30597039940784,-83.24483233181353,156.01409243753088,1294.5550051298055,-1777.513930121337,-5.598443926123502,-0.0088149187464168,0.0944812727031078,-0.0009029085160784
1501822123.351334,0.0024191401126736,0.0001193547397309,0.0009878416748089,0.1881107687950134,0.0092358523979783,0.1280040889978408,42.305970400735085,-83.24483232597521,156.0140992117168,1294.5550051298055,-1777.513930121337,-5.598443926123502,-0.0088149187464168,0.0944812727031078,-0.0009029085160784
1501822123.359314,0.0010734766079428,0.0015894629638298,0.0006183399069422,0.1631744503974914,0.0114082237705588,0.093544565141201,42.30597040206287,-83.24483232016793,156.0141038931724,1294.5550051298055,-1777.513930121337,-5.598443926123502,-0.0086494756106902,0.0970194548572247,-0.0004664827064685
1501822123.361337,0.0008760353973112,0.0020765932280939,-5.7720188658493405e-05,0.1733158081769943,0.0177412182092666,0.0329735726118087,42.30597040203528,-83.24483232021883,156.01410730178273,1294.5550051298055,-1777.513930121337,-5.598443926123502,-0.0086494756106902,0.0970194548572247,-0.0004664827064685
1501822123.3693,0.0005099298750388,0.0030505204713745,0.0007231416026392,0.2005591839551925,0.0156195918098092,-0.0388190075755119,42.3059704033855,-83.24483231440968,156.01411131941526,1294.5550051298055,-1777.513930121337,-5.598443926123502,-0.0079179516422207,0.099427807629526,-0.001149974017082
1501822123.371331,0.0011833277767008,0.0030427281244427,0.0003261694841729,0.2262126952409744,0.0101906731724739,-0.0672512575984001,42.30597040472729,-83.2448323086568,156.0141168463374,1294.5550051298055,-1777.513930121337,-5.598443926123502,-0.0079179516422207,0.099427807629526,-0.001149974017082
1501822123.37935,0.0010770318889869,0.0024621444426432,0.0001335695164684,0.2473984509706497,-0.0034319786354899,-0.0373278968036174,42.30597040606501,-83.24483230288118,156.01412346114384,1294.5546191885132,-1777.508900550792,-5.598493401575679,-0.0071340605944368,0.1011743352284965,-0.0013307052478755
1501822123.381337,0.001647680991638,0.0013888820709257,0.0002226740442836,0.2674720883369446,0.003435359802097,-0.0208146311342716,42.30597040740879,-83.24483229708663,156.01413042354596,1294.5546191885132,-1777.508900550792,-5.598493401575679,-0.0071340605944368,0.1011743352284965,-0.0013307052478755
1501822123.389349,0.0021210054704231,-0.0001680990238403,0.0007009014117381,0.2846543788909912,0.0036459751427173,0.0076404619030654,42.30597040874917,-83.24483229127263,156.0141369004669,1294.5546191885132,-1777.508900550792,-5.598493401575679,-0.0064863072053695,0.1027291806120627,-0.0009035268184136
1501822123.391499,0.0021038041545541,-0.0014284964621035,0.0005069934408515,0.2749930918216705,0.0059979679062962,0.030965369194746,42.30597040871525,-83.244832291288,156.0141423430781,1294.5546191885132,-1777.508900550792,-5.598493401575679,-0.0064863072053695,0.1027291806120627,-0.0009035268184136
1501822123.399321,0.0018082891109442,-0.0017159831413316,0.0004139637169012,0.2752602100372314,-0.000934716546908,0.0279091037809848,42.30597041005924,-83.24483228543195,156.01414697869492,1294.5546191885132,-1777.508900550792,-5.598493401575679,-0.00561972630202,0.1052536543344876,-0.0009050093465579
1501822123.40133,0.0023993208886472,-0.0011410077022808,0.0006000221570138,0.2350423038005828,0.0182664692401886,-0.0100024174898862,42.30597041140928,-83.24483227956823,156.01415189080583,1294.5546191885132,-1777.508900550792,-5.598493401575679,-0.00561972630202,0.1052536543344876,-0.0009050093465579
1501822123.419537,0.001645815998652,0.0016798157752601,-0.0001651444982328,0.164187803864479,0.0050301374867558,-0.0136381117627024,42.305970415422905,-83.24483226205611,156.01417142127838,1294.5546191885132,-1777.508900550792,-5.598493401575679,-0.0042125913652152,0.1099126767182085,-0.0014201497756898
1501822123.421332,0.0023270678198423,0.0023507161181587,-0.0005621167792455,0.1922112256288528,0.0097010461613535,0.0094763543456792,42.30597041676626,-83.24483225622964,156.01417909717523,1294.5546191885132,-1777.508900550792,-5.598493401575679,-0.0042125913652152,0.1099126767182085,-0.0014201497756898
1501822123.429304,0.0014640703385649,0.0021667652878682,0.0003222387858404,0.2612519562244415,0.0040902909822762,0.003962576854974,42.30597041810245,-83.24483225039292,156.01418647335072,1294.5547797447832,-1777.5042974210032,-5.598562753859608,-0.0032318144168878,0.1125536348839317,-0.0014689936456093
1501822123.431342,0.0024268159463077,0.0022525939763744,-0.0002725651423846,0.3086773157119751,-0.0210622437298297,-0.0027935674879699,42.30597041807064,-83.24483225043836,156.01419415898897,1294.5547797447832,-1777.5042974210032,-5.598562753859608,-0.0032318144168878,0.1125536348839317,-0.0014689936456093
1501822123.439318,0.0018378362850676,0.0012897202820265,2.614374397600211e-05,0.3275827169418335,-0.0105099203065037,-0.0311275459825992,42.305970420772645,-83.2448322387732,156.01420182036316,1294.5547797447832,-1777.5042974210032,-5.598562753859608,-0.0030325039472777,0.1152626978373675,-0.0016330116904084
1501822123.441341,0.0007635628744109,0.000623369224243,4.053258358289543e-05,0.3295014500617981,0.0029333420097827,-0.0338984578847885,42.3059704221132,-83.24483223294706,156.01420993669657,1294.5547797447832,-1777.5042974210032,-5.598562753859608,-0.0030325039472777,0.1152626978373675,-0.0016330116904084
1501822123.449366,0.0024944048421644,-0.0001724120964495,-0.0003708285370367,0.2849979102611542,-0.0135206328704953,-0.0384941883385181,42.30597042347016,-83.24483222711623,156.01421892369908,1294.5547797447832,-1777.5042974210032,-5.598562753859608,-0.0017182565590534,0.1170277079244084,-0.0019605541536158
1501822123.451341,0.0021990753615855,-0.0005568697147159,-0.0003669049907481,0.2306058853864669,-0.0027120707090944,-0.0316560938954353,42.30597042344351,-83.24483222707983,156.0142286618544,1294.5547797447832,-1777.5042974210032,-5.598562753859608,-0.0017182565590534,0.1170277079244084,-0.0019605541536158
1501822123.459313,0.002394272065772,-0.0012379111357771,0.000309154283993,0.2112088054418563,-0.0045060832053422,-0.0017917610239237,42.30597042616202,-83.2448322153598,156.0142385757795,1294.5547797447832,-1777.5042974210032,-5.598562753859608,-0.0014035542130608,0.1186558930567461,-0.0020485312114339
1501822123.461351,0.0016087888268613,-0.0015197278046043,-0.0001651498460111,0.1947032511234283,-0.0042353067547082,-0.0317829996347427,42.30597042750369,-83.24483220949631,156.0142487475028,1294.5547797447832,-1777.5042974210032,-5.598562753859608,-0.0014035542130608,0.1186558930567461,-0.0020485312114339
1501822123.469322,0.0014257366834016,-0.0010327639228897,0.0002252810618287,0.1844420880079269,0.0173176787793636,-0.0453747473657131,42.30597042886185,-83.24483220361087,156.01426019630932,1294.5547797447832,-1777.5042974210032,-5.598562753859608,-0.0010383052264448,0.1211726395955696,-0.0025431713024253
1501822123.471331,0.0007458040242073,-0.0003461119834295,-0.0004442383839308,0.2248725891113281,0.0052889580838382,-0.0257781948894262,42.30597043021579,-83.24483219775358,156.0142728995383,1294.5547797447832,-1777.5042974210032,-5.598562753859608,-0.0010383052264448,0.1211726395955696,-0.0025431713024253
1501822123.479294,0.0013396428491209,0.0008106446496511,-0.0005490408923601,0.2358999848365783,0.0003428060153964,-0.0155545473098754,42.305970431582736,-83.24483219188262,156.0142869279347,1294.5547405290936,-1777.4975568863151,-5.598708527251821,-2.106268153217313e-05,0.1241704000800022,-0.0028250093258491
1501822123.481335,0.0006662496287966,0.0014972209725013,-0.0007337920363678,0.2510402798652649,-0.0062106749974191,0.0092635862529277,42.30597043293818,-83.24483218602441,156.01430142261484,1294.5547405290936,-1777.4975568863151,-5.598708527251821,-2.106268153217313e-05,0.1241704000800022,-0.0028250093258491
1501822123.489311,0.0009546606771951,0.0013969145964968,-0.0008346703808319,0.2444135993719101,-0.0076147303916513,-0.0004172277695033,42.30597043430116,-83.24483218017477,156.01431591231346,1294.5547405290936,-1777.4975568863151,-5.598708527251821,0.0004874318991983,0.1263885700257908,-0.00300772040728
1501822123.491341,-0.000112323150837,0.001021385996255,-0.0005294203326088,0.2467729598283767,-0.0164991840720176,-0.0404327027499675,42.30597043566206,-83.24483217431678,156.0143306761317,1294.5547405290936,-1777.4975568863151,-5.598708527251821,0.0004874318991983,0.1263885700257908,-0.00300772040728
1501822123.499357,0.0006606326085395,0.0003336581293114,-0.0001520703505944,0.2465435266494751,-0.0213473886251449,-0.052029263228178,42.305970437034766,-83.2448321684728,156.01434645625503,1294.5547405290936,-1777.4975568863151,-5.598708527251821,0.0015969857587102,0.1279654872945995,-0.0034726840181394
1501822123.501365,0.0008397552890197,-0.0008320425898501,-0.0002516405862214,0.2726848423480987,-0.0216084960848093,-0.0627590268850326,42.3059704397665,-83.24483215678917,156.01436320405242,1294.5547405290936,-1777.4975568863151,-5.598708527251821,0.0015969857587102,0.1279654872945995,-0.0034726840181394
1501822123.509309,0.0014139628586254,-0.0010326249781815,-0.0006473042545029,0.2911490797996521,-0.0199215840548276,-0.0340145304799079,42.30597044113235,-83.24483215091749,156.01438128103257,1294.5547405290936,-1777.4975568863151,-5.598708527251821,0.0028273193480644,0.1307893450745083,-0.0038583670273073
1501822123.511403,0.0012372645910047,-0.0004487654977096,0.000130941310993,0.2917563021183014,-0.0131535250693559,-0.0190669205039739,42.3059704411263,-83.24483215085944,156.0144004440141,1294.5547405290936,-1777.4975568863151,-5.598708527251821,0.0028273193480644,0.1307893450745083,-0.0038583670273073
1501822123.519391,0.0005431108401433,-0.0005376995061681,-0.0009265710896272,0.2770397067070007,-0.0212529078125953,0.0046326844021677,42.30597044385112,-83.24483213917061,156.01881809327546,1294.5547405290936,-1777.4975568863151,-5.598708527251821,0.0041531477061938,0.1333843070544858,-0.0037941749525302
1501822123.521377,0.0002705774268263,0.0001442339210646,-0.0001470167325989,0.2758405804634094,-0.0212261825799942,0.0293699949979782,42.30597044551782,-83.24483213211657,156.0188374784922,1294.5547405290936,-1777.4975568863151,-5.598708527251821,0.0041531477061938,0.1333843070544858,-0.0037941749525302
1501822123.529331,-0.0006118505323797,-0.0001364601694471,-0.000620012379909,0.2457976788282394,-0.0239608809351921,0.0215352997183799,42.30597044688592,-83.2448321262717,156.0188560908715,1294.55525234705,-1777.4912021780628,-5.598908359302403,0.0043309322984963,0.1344957166566746,-0.0036592937971861
1501822123.53945,-0.0010889189761318,0.0006448124173746,-0.0007104248783969,0.2682522535324096,-0.0182251967489719,-0.0358385220170021,42.30597045102995,-83.244832108721,156.0188937085818,1294.55525234705,-1777.4912021780628,-5.598908359302403,0.0061631638588181,0.138495874899097,-0.0042587970253583
1501822123.541352,-0.0003038076760155,0.0011205721021037,-0.000430028507969,0.2630520462989807,-0.031609546393156,-0.0437070615589618,42.30597045241933,-83.24483210286832,156.0189144107598,1294.55525234705,-1777.4912021780628,-5.598908359302403,0.0061631638588181,0.138495874899097,-0.0042587970253583
1501822123.549443,-0.0020520379205684,0.0007529268097888,-0.0003095287910213,0.2858425080776214,-0.0386887714266777,-0.0424895249307155,42.30597045516412,-83.24483209119325,156.01893589141923,1294.55525234705,-1777.4912021780628,-5.598908359302403,0.007144204167389,0.1410971020679296,-0.0046105448481933
1501822123.551375,-0.0007870502517386,0.001029194922925,-0.0002295799116232,0.2776850461959839,-0.0282570645213127,-0.0188766065984964,42.30597045519017,-83.24483209120625,156.0189586152865,1294.55525234705,-1777.4912021780628,-5.598908359302403,0.007144204167389,0.1410971020679296,-0.0046105448481933
